,Unnamed: 0,STATE,DISTRICT,Storage name,Address,Manager Name,capacity,Longitude,Latitude
727,727,Andhra Pradesh,Kurnool,M/S A V R Rural Farmers Warehouse (Arasu Venkata Ramana Reddy And Kamireddy Ramalakshmi),"S.No.274, Gadigarevula Village, Kurnool Dist.",,1632.0,78.1108279,15.6443434
728,728,Andhra Pradesh,Kurnool,"M/S A.R. Rural Farmers Warehouse (Atla Subba Reddy, S/O Atla Dastagiri Reddy )","Survey No. 386 & 387, Ayyalur Village, Nandyal Mandal",,10000.0,78.487285,15.4776876
729,729,Andhra Pradesh,Kurnool,"M/S Agrim Rural Warehouse ( E. Eswara Reddy, E.Vasundhara Devi, K.T. Srinivasa Reddy & K. Sailaja","Survey No. 712/A3, Akumalla Village, Sanjamala Mandal",,3390.0,78.2994969,15.1476221
730,730,Andhra Pradesh,Kurnool,M/S Aiswrya Rural Farmers Warehouse ( Shri O. Venkateswar Reddy ),"Survey No. 100/1, Mittapalli Vilage, Banaganapalle Mandal, Kurnool District",,417.0,78.1108279,15.6443434
731,731,Andhra Pradesh,Kurnool,M/S Arikatla Rural Farmers Warehouse,"Survey No. 206/A, Koilkuntla To Jammalamadugu Road, Alluru Village, Uyyalawada Mandal,",,4826.0,,
732,732,Andhra Pradesh,Kurnool,M/S B.N.R. Rural Farmers Warehouse,"Survey No. 1053/2, Dornipadu Village And Mandal, Kurnool District",,4826.0,78.1108279,15.6443434
733,733,Andhra Pradesh,Kurnool,M/S BER Rural Farmers Warehouse(Smt Bujuti Sujatha),"Sy.No.253, Bhanumukkala Village, Banganapalle G P And Mandal,Kurnool",,9008.0,78.0372792,15.8281257
734,734,Andhra Pradesh,Kurnool,"M/S Bharathi Rural Enterprises Phase- 1 Promoted By D. Sudhakar Reddy, P. Madhava Reddy, K. Venkateswara Reddy, K. Rama Mohan Reddy And G. Sankar Reddy","Nandikotukuru, Nandyal Road",,4775.0,78.2692804,15.8420763
735,735,Andhra Pradesh,Kurnool,"M/S Bharathi Rural Enterprises Phase-II Promoted By D. Sudhakar Reddy, P. Madhava Reddy, K. Venkateswara Reddy, K. Rama Mohan Reddy And G. Sankar Reddy","Nandikotkuru, Nandyal Road",,4775.0,78.2692804,15.8420763
736,736,Andhra Pradesh,Kurnool,M/S Brahma Rural Agri Godowns (Smt.K.Venkata Subbamma),"Mayaluru Village, Uyyalawada Mandal",,5000.0,78.3966865,15.1010766
737,737,Andhra Pradesh,Kurnool,M/S D N R Rural Farmers' Ware House,"Sy. No.203/2 & 203, Parnapalle Village, Bandi Atmakur Mandal, Kurnool Dist",,4005.0,78.1108279,15.6443434
738,738,Andhra Pradesh,Kurnool,M/S Dhanyalakshmi Rural Farmers Warehouse ( Mr. M. Swamy Reddy),"Survey No. 420, Ayyalur Village, KG Road, Nandyal Mandal, Kurnool District",,3402.0,78.1108279,15.6443434
739,739,Andhra Pradesh,Kurnool,M/S Divyasri Farmers Warehouse (Smt. G Lakshmi Devi),"Survey No.150, Rythu Nagar GP Chabolu Road, Nandyal Mandal, Kurnool District",,5000.0,78.1108279,15.6443434
740,740,Andhra Pradesh,Kurnool,M/S G.Kashinath Rural Godown,"Sy.No.431/B, Pyki, Holagunda Village & Mandal, Kurnool",,241.0,78.0372792,15.8281257
741,741,Andhra Pradesh,Kurnool,M/S Gurudatta Yogesh Warehouse,"Rudravaram Village, Rudravaram Mandal",,2919.0,78.6046022,15.2413503
742,742,Andhra Pradesh,Kurnool,"M/S K.Star Rural Farmers Warehouse, Smt.N.S.Shekun Bee, Sy.No. 23/4, Near SRBC Colony, Karivena Village, Atmakur Mandal, Kurnool Dist.","M/S K.Star Rural Farmers Warehouse, Smt.N.S.Shekun Bee, Sy.No. 23/4, Near SRBC Colony, Karivena Village, Atmakur Mandal, Kurnool Dist.",,10000.0,78.1108279,15.6443434
743,743,Andhra Pradesh,Kurnool,"M/S Kapileswara Farmers Warehouse, M Parvathamma, B. Prameela Devi, S Krishnaveni, A Thara Padmavathi, A Pushpavathi","M/S Kapileswara Farmers Warehouse, Survey No.178/1, Nandyal - Atmakur Road, Parnapalli Village, Kurnool District",,4961.6,78.1108279,15.6443434
744,744,Andhra Pradesh,Kurnool,M/S Kisan Rural Warehouse,"Survey No. 147, Kurnool-Kadapa Highway, Maseedupuram Village, Nandyal Taluk",,10000.0,78.487285,15.4776876
745,745,Andhra Pradesh,Kurnool,M/S Lakshmi Venkateswar Rural Framers Warehouse ( S. Dastagiri Reddy ),"Palukur Village, Banaganapalle Mandal",,4150.0,78.2279193,15.318372
746,746,Andhra Pradesh,Kurnool,M/S Lakshmi Venkateswara Rural Farmers Warehouse,"W.Kothapalli, Dornipadu Mandal",,995.25,78.4492191,15.2063057
747,747,Andhra Pradesh,Kurnool,M/S Lakshmi Venkateswara Rural W.House ( Shri K.Venkata Rami Reddy),"Sr.No.145, Yagantipalle Road, Banaganapalli Village And Mandal",,750.0,78.2279193,15.318372
748,748,Andhra Pradesh,Kurnool,M/S M.J.H. Rural Farmers Warehouse,"Survey No. 672, Jillella Village, Gospadu Mandal, Allagada Taluk,",,1814.4,,
749,749,Andhra Pradesh,Kurnool,M/S M.M.B. Rural Farmers Warehouse (Shri Mulla Shabbir Basha),"Survey No. 994/1A, W.Govindinne Village, Dornipadu Mandal, Kurnool District",,980.0,78.1108279,15.6443434
750,750,Andhra Pradesh,Kurnool,M/S N.S.M. Rural Farmers Warehouse ( N. Kodanda Ramaiah ),"Survey No. 204/2Chaboli Road, Nunepalli Village, Nandyal Mandal",,525.0,78.487285,15.4776876
751,751,Andhra Pradesh,Kurnool,"M/S NVR Rural Warehouse ( 1. U.M. Natraj ( Managing Partner) , 2. U.M. Venkobulu, 3. U.M. Rajaram, 4. U. M. Janakamma )","Mugathi Village, Nandavaram Mandal",,4853.0,,
752,752,Andhra Pradesh,Kurnool,M/S Nandi Cold Storage Pvt. Ltd.,Alur,,5000.0,75.9913141,12.979283
753,753,Andhra Pradesh,Kurnool,M/S Navodaya Farmers Rural Warehouse Godown,"Survey No. 378 & 379, NH Road, Chagalamarri Village, Kurnool District",,583.0,78.1108279,15.6443434
754,754,Andhra Pradesh,Kurnool,M/S Noor Tobaco Enterprises ( Managing Partner-L. Noorullah Khan),"Survey No. 200/1, Orvakal Village, Orvakal Mandal, Kurnool",,3888.0,78.0372792,15.8281257
755,755,Andhra Pradesh,Kurnool,M/S P R R Rural Farmers Warehouse (Shri P Raja Reddy),"Sy.No.488/3,780/3, Nandyal To Atmakur Road, Bandi Atmakur (V & M), Kurnool District",,4938.88,78.1108279,15.6443434
756,756,Andhra Pradesh,Kurnool,M/S PVSR Rural Farmers Warehouse,"Survey No. 716, Kadapa-Kurnool Road, Deebaguntla Village, Gospadu Mandal",,5000.0,78.4166456,15.3566821
757,757,Andhra Pradesh,Kurnool,M/S Rabbani Rural Enterprises,"Survey No. 14/B, Tartur Village, Jupadu Bunglow",,9657.0,78.3856447,15.8656956
758,758,Andhra Pradesh,Kurnool,M/S Radhika Rural Warehouse(Smt K Radhika),Sudepalle/Kurnool,,5487.0,77.9274578,15.4909073
759,759,Andhra Pradesh,Kurnool,M/S Raghavendra Rural Farmers Warehouse ( Shri M. Jayarami Reddy ),"Survey No. 457 &226, Koilkuntla-Jammalamadugu Road, Nossam Village,",,3260.0,,
760,760,Andhra Pradesh,Kurnool,M/S Raghavendra Rural Farmers Warehouse (Smt. M Swapna),Kalugotla/Kurnool,,1200.0,78.3508594,15.2848901
761,761,Andhra Pradesh,Kurnool,M/S Raithumithra Rural Farmers Warehouse ( Challa Surya Prakash Reddy),"Survey No. 787/1,788, Owk To Mettupalli Road, Owk Village And Mandal",,3300.0,,
762,762,Andhra Pradesh,Kurnool,M/S Rayalaseema Cold Storage Pvt Ltd,Dornipadu,,5200.0,78.4492191,15.2063057
763,763,Andhra Pradesh,Kurnool,M/S Rekha Rural Farmers Warehouse-II,"Sr.No.439/1, 422, Ayyalur Metta, Ponnapuram Village, Kurnool-Kadapa Road, Nandyal Mandal",,1590.48,78.487285,15.4776876
764,764,Andhra Pradesh,Kurnool,M/S Rythu Mithra Rural Farmers Warehouse ( Partners-Smt. C Sirisha & Smt. B Sreevani),Gulladurthy/Kurnool,,5999.0,78.354355,15.1632676
765,765,Andhra Pradesh,Kurnool,M/S S.S.V. Rural Farmers Warehouse ( B. Srinivasa Reddy),"Survey No. 365, Ayalur Metta, Ayyalur Village, Kurnool-Kadapa Road",,10000.0,78.0372792,15.8281257
766,766,Andhra Pradesh,Kurnool,M/S SBM Fruits Ripening Chambers,NASIRSBM[At]GMAIL[Dot]COM,Muhammad Nasir Basha,0.0,,
767,767,Andhra Pradesh,Kurnool,M/S SRS Rural Ware House (Smt.B.Geetha),"Sy No 138/A4, 139/1, Mugathi Village, Nandavaram Mandal",,5182.0,,
768,768,Andhra Pradesh,Kurnool,"M/S Sai Lakshmi Venkateswara Rural Farmers Warehouse ( G. Ravinder Reddy, K. Siva Sankaraiah, K. Vishnuvardhan Reddy & M. Ratnama )","Survey No. 367, Ayyaluru Village, Kurnool-Kadapa Road, Nandyal Mandal",,4850.0,78.487285,15.4776876
769,769,Andhra Pradesh,Kurnool,M/S Sai Ram Rural Farmers Warehouse,"M/S Sai Ram Rural Farmers Warehouse Survey No.265, 266, Chabolu Gram Panchayath, Nandyal Mandal , Kurnool District",,8286.0,78.1108279,15.6443434
770,770,Andhra Pradesh,Kurnool,"M/S Sanjamala Rural Farmers Ware House ( Smt K Harithamma, Smt. H Ramanamma, Smt. D Lakshmi Devi, Smt. T Priyanka)","Survey No.345/1, 346/5A, 346/6A Sanjamala Village And Mandal Kurnool District",,5000.0,78.2994969,15.1476221
771,771,Andhra Pradesh,Kurnool,M/S Seshikala Rural Warehouse(Smt M Seshikala),Sudepalle/Kurnool,,6000.0,77.9274578,15.4909073
772,772,Andhra Pradesh,Kurnool,M/S Shri Lakshmi Venkateswara Rural Farmers W.House,"S.Nagulavaram, Gospadu Mandal,",,957.0,,
773,773,Andhra Pradesh,Kurnool,"M/S Sree Lakshmi Narasimha Rural Farmers Warehouse (Smt. V Sarala Allas Sarala Devi, Managing Partner)","M/S Sree Lakshmi Narasimha Rural Farmers Warehouse, Sy.No.228/1, Allagadda To Jammalamadugu Road, Vengampalli (V), Kurnool District",,6178.72,78.1108279,15.6443434
774,774,Andhra Pradesh,Kurnool,M/S Sree Lakshmi Sairam Warehouse Godown,"Survey No. 616/3, Chaglamari Village, Kurnool District",,3328.0,78.1108279,15.6443434
775,775,Andhra Pradesh,Kurnool,M/S Sree Rajya Lakshmi Rural Farmers Warehouse (Smt Badri Rajeswari & Smt Badri Lakshmi Devi),Nallagatla/Kurnool,,7000.0,78.5009102,15.215247
776,776,Andhra Pradesh,Kurnool,M/S Sree Varalakshmi Rural Farmers Warehouse (Smt M Kalyani & 3 Partners),Santhajuturu/Kurnool,,5160.0,78.0372792,15.8281257
777,777,Andhra Pradesh,Kurnool,M/S Sri Bala Venkatarama Warehouse,"Nandikotkur, Kurnool Dist",,2090.0,78.1108279,15.6443434
778,778,Andhra Pradesh,Kurnool,M/S Sri Balaji Rural Farmers Warehouse,"W.Govindina Village, Dornipadu Mandal",,1070.0,78.4492191,15.2063057
779,779,Andhra Pradesh,Kurnool,M/S Sri Lakshmi Prasanna Rural FWH (Sri Sainath Reddy),"Survey No 127, Konidedu Village, Panyam Mandal, Kurnool District",,971.0,78.1108279,15.6443434
780,780,Andhra Pradesh,Kurnool,M/S Sri Lakshmi Ramana Farmers Warehouse ( Shri Sattaru Chinna Konda Reddy),"Sy.No.429/1A, 429/2, Yerraguntla Village, Sirivel Mandal",,1322.08,78.5338597,15.3197774
781,781,Andhra Pradesh,Kurnool,"M/S Sri Lakshmi Sreenivasa Rural Farmers Warehouse, Survey No. 51, 52/1, 52/2, 53, Govindapalli Village, Sirvella Mandal, Kurnool","M/S Sri Lakshmi Sreenivasa Rural Farmers Warehouse, Survey No. 51, 52/1, 52/2, 53, Govindapalli Village, Sirvella Mandal, Kurnool",,1650.0,78.0372792,15.8281257
782,782,Andhra Pradesh,Kurnool,M/S Sri Lakshmi Venkateswara Padmavati Rural Farmers Warehouse (Shri Tadi Siva Reddy And 4 Others),"Sy.No.951/Ponnapuram, Nandyal Mandal",,10000.0,78.487285,15.4776876
783,783,Andhra Pradesh,Kurnool,M/S Sri Laxmivenkateswara Rural Farmers Warehouse (Smt.K.Narmada),"RS NO.35A, 1B, Maddikera Village & Mandal, Kurnool Dt",,3350.0,78.1108279,15.6443434
784,784,Andhra Pradesh,Kurnool,M/S Sri Mallikarjuna Rural Farmers Warehouse (Shri S.G.K.Kullai Reddy),"Kanala, Nandyal Mandal",,1733.0,78.487285,15.4776876
785,785,Andhra Pradesh,Kurnool,M/S Sri Ramananda Rural Godown ( M. Kanaka Lingeswara Rao & M. Krishna Rajan),"Survey No. 153/2B, Owk Road, Banaganapalli Village And Mandal",,1048.7,78.2279193,15.318372
786,786,Andhra Pradesh,Kurnool,M/S Sri Sai Ram Rural Farmers Warehouse (Smt. P. Sreedevi),"S. Nagulavaram Village, Gospadu Mandal",,634.0,78.4166456,15.3566821
787,787,Andhra Pradesh,Kurnool,M/S Sri Sanjeev Rural Farmers Warehouse,"Survey No. 177, Gopavaram Village, Mahanandi Mandal",,5000.0,,
788,788,Andhra Pradesh,Kurnool,M/S Sri Subramanyeswara Rural Farmers Warehouse(Sri A.Subbareddy),"Sy. No. 454/2-Up, Nandavaram Village, Banaganapalle Mandal, Kurnool",,6732.0,78.0372792,15.8281257
789,789,Andhra Pradesh,Kurnool,"M/S Suresh Rural Farmers Warehouse (G. Suresh Reddy, S/O B. China Venkata Reddy And G. Eshwara Reddy, S/O Ranga Reddy)","Kalugotla Village And Post, Koilkuntla Mandal",,860.0,78.3161236,15.2325828
790,790,Andhra Pradesh,Kurnool,"M/S Thirumala Rural Farmers Warehouse ( Partners - M. Chandra Sekhar Reddy, M. Raja Sekhar Reddy, M. Vijaya Bhaskar Reddy)","D. No. 1-57, Pedda Kottala Village, Nandyal Mandal, Kurnool District",,4676.0,78.1108279,15.6443434
791,791,Andhra Pradesh,Kurnool,M/S Vaishnavi Rural Warehouse(Smt C Srilatha),Sudepalle/Kurnool,,6000.0,77.9274578,15.4909073
792,792,Andhra Pradesh,Kurnool,M/S Velgode Farmers Warehouse,"RS.No. 90/1, Nandyal-Atmakur Road, Velgode",,5325.0,78.574602,15.7183119
793,793,Andhra Pradesh,Kurnool,M/S Vishnu Sai Farmers Warehouse,"Sy No 380/1, 380/2, 375, 376 & 377, Sambavaram Village, Gospadu",,6163.9,78.4166444,15.3566805
794,794,Andhra Pradesh,Kurnool,M/S Zam Zam Rural Agri Agencies,"S.No.5/1, 9B,10, Village : Bollavaram, Mandal : Nandikotkur",,9329.0,78.2649533,15.8555909
795,795,Andhra Pradesh,Kurnool,M/S. Lakshmi Narasimha Rural Farmers' Warehouse,"S.No.60/3, Julepalle Ti Mitnala Rd., A Sivara Puram (V), Mitnala Gram Panchayat, Nandyal (M), Kurnool Dist.",,214.694,78.1108279,15.6443434
796,796,Andhra Pradesh,Kurnool,M/S. MVN Reddy Warehouse,"Survey No.44, D.No.4-52, Santhajuturu (V), Bandi Atmakru (M)",,124.34,78.5222961,15.580406
797,797,Andhra Pradesh,Kurnool,M/S. Nandi Rural Farmers Warehouse,"Sy.No.647/2, Koilkuntla Jammalamadugu Road, Nossam Village, Sanjamala Mandal, Kurnool",,3250.0,78.0372792,15.8281257
798,798,Andhra Pradesh,Kurnool,M/S. Nirmala Farmers Warehouse,"Sy.No.608, 633 & 636 Sirivilla Village, Sirivilla Mandal",,4860.0,78.5338597,15.3197774
799,799,Andhra Pradesh,Kurnool,M/S. Raghavendra Rural Farmers Warehouse,"Nossam (V), Sanjamala (M)",,2573.0,78.2994969,15.1476221
800,800,Andhra Pradesh,Kurnool,M/S. Sindhu Rural Farmars Warehouse(Smt. M Malleshwari),"Sy.No.250, Chinnakambalur Village, Rudravaram Mandal",,994.0,78.6046022,15.2413503
801,801,Andhra Pradesh,Kurnool,M/S. Sree Ganesh Rural Godown,"Sy.No.150/2, 151/5, Dhanapuram Village, Adoni",,5000.0,77.2758833,15.6318824
802,802,Andhra Pradesh,Kurnool,MAHABUBNAGAR,,G. Dastagir,40000.0,,
803,803,Andhra Pradesh,Kurnool,MEDAK,,G.R.K.Prasad,11250.0,,
804,804,Andhra Pradesh,Kurnool,MS Karshaka Mitra Cold Storage,10 Sy No 167 2A Munagalapadu V Kurnool Dist,Smt C Maheswari Devi,8000.0,78.0011088,15.8592397
805,805,Andhra Pradesh,Kurnool,Madina Fruitscompany,"KOTHAPETA, SBH BANK BESIDE, DHONI",S.Abdulrawoof,0.0,,
806,806,Andhra Pradesh,Kurnool,Mahathi Fruits & Cold Storage,MARKET ADONI,P.Dinesh,0.0,77.2758833,15.6318824
807,807,Andhra Pradesh,Kurnool,Mahesh Rural Farmers Warehouse,"Jammalamadugu Road, Koilkuntla Village, Kurnool District",,4781.0,78.1108279,15.6443434
808,808,Andhra Pradesh,Kurnool,Mehboobmiya Abdulrasool & Sons.,GADIYARAM CENTRE,Md.Khiser,3.0,79.6794971,15.7699737
809,809,Andhra Pradesh,Kurnool,Mhb Ripling Chambers,"CHAGALAMARRI, OPP BUS STAND",M.Kareem Mulla,0.0,75.5897084,31.3127127
810,810,Andhra Pradesh,Kurnool,Ms Rabbani Cold Storage,,Shri M Fazul Rahiman,7500.0,,
811,811,Andhra Pradesh,Kurnool,Muthayala Krishna Murthy,"Ibrahimpuram Village, Nandavaram Mandal",,300.0,,
812,812,Andhra Pradesh,Kurnool,NAMPALLY (HYD-I),,K.S.S. Rao,10000.0,,
813,813,Andhra Pradesh,Kurnool,NANDIKOTKUR,,C.Narendra Prasad,10000.0,,
814,814,Andhra Pradesh,Kurnool,NANDYAL,,B.Rama Mohan,43000.0,,
815,815,Andhra Pradesh,Kurnool,NARSANNAPALLY/Kamarede,,B.V.R. Reddy,5000.0,,
816,816,Andhra Pradesh,Kurnool,NDL AGRI Cold CARE,,Shri Y Vishnu Vardhan Reddy,3780.0,,
817,817,Andhra Pradesh,Kurnool,NIZAMABAD,,G.Vijaya Kumar,37200.0,,
818,818,Andhra Pradesh,Kurnool,Nandi Cold Storage,AILURU METTA NANDYLA,By.Venugopal Reddy,0.0,78.487285,15.4776876
819,819,Andhra Pradesh,Kurnool,Nandikotkur,Nandikotkur,,1000.0,78.2649533,15.8555909
820,820,Andhra Pradesh,Kurnool,Nandyal Rural Farmers Ware House,"Ayyalur Village, Nandyal Mandal",,4530.0,78.487285,15.4776876
821,821,Andhra Pradesh,Kurnool,Nekkanti Rural Farmers Warehouse (Proprietorship:Nekkanti Madhavi W/O Nekkanti Satyanarayana),"S.Y.No.55/3, Village : Ammireddy Nagar, Mandal : Allagadda, District : Kurnool",,998.0,78.1108279,15.6443434
822,822,Andhra Pradesh,Kurnool,P. Brahmananda Reddy,"Uyyalawada Village, Uyylawada Mandal",,4769.0,78.3966865,15.1010766
823,823,Andhra Pradesh,Kurnool,P. Brahmananda Reddy ( Bharathi Rural Wrehouse,Koilkuntla Village And Mandal,,4775.0,78.3161236,15.2325828
824,824,Andhra Pradesh,Kurnool,PVSR Rural Farmers Warehouse ( P. V. Subba Reddy & P. Madhavi Latha ),"Survey No. 1564/1, 1564/3, K. C. Road, N. H. -18, P. Chintakunta Village, Allagada Mandal",,4779.0,78.5031743,15.1348056
825,825,Andhra Pradesh,Kurnool,PVSR Rural Farmers Warehouse ( PV Subba Reddy & P. Madhavi Latha ),"P. Chintakuntla Village, Allagada Mandalam",,3256.91,78.5031743,15.1348056
826,826,Andhra Pradesh,Kurnool,R. K. Ware House ( N. Rama Krishna Reddy),"Gunjalapadu Road, Koilkuntla",,4791.0,78.3161236,15.2325828
827,827,Andhra Pradesh,Kurnool,Rabbani,NH18,Hussainbasha,0.0,86.4358831,22.6362319
828,828,Andhra Pradesh,Kurnool,Raghavendra Rural Farmers Warehouse-II ( M. Jaya Rami Reddy),"Nossam Village, Sanjamala Mandal",,1633.0,78.2994969,15.1476221
829,829,Andhra Pradesh,Kurnool,Royalaseema Cold Storage Pvt Ltd,"297-298/1, NH7, BANGALORE, VENKANA BAVI,",N.Mohan R Mohan Rao,3000.0,,
830,830,Andhra Pradesh,Kurnool,S B R Rural Farmers' Warehouse ( Sri S B Md. Mustaq),"Survey No.312/1, Kranthi Nagar, Rythunagar, Nandyal(Mandal), Kurnool",,1655.46,78.0372792,15.8281257
831,831,Andhra Pradesh,Kurnool,S.Shahinoor . S.Kalam,NANDYAL,S.Kalam,1.0,78.487285,15.4776876
832,832,Andhra Pradesh,Kurnool,SARANGPUR,,G.Sitarami Reddy,41000.0,,
833,833,Andhra Pradesh,Kurnool,SGVB Rural Farmers Warehouse (Smt. M Salam),"Sy.No.649/A, Peruru Village, Rudravaram Mandal",,3350.0,78.6046022,15.2413503
834,834,Andhra Pradesh,Kurnool,SIDDIPET,,D.Butchi Reddy,22290.0,,
835,835,Andhra Pradesh,Kurnool,SURYAPET,,N.Sathi Reddy,60000.0,,
836,836,Andhra Pradesh,Kurnool,Sampadhaagri Cold Storage tec,"SNO 113/C1, KOSGI ROAD, YEMMIGANUR,",S.Sivasakar,0.0,,
837,837,Andhra Pradesh,Kurnool,"Sangisetty Farmers Warehouse, Smt. S Indira W/O Laxmaiah,Survey No.418/2","Survey No.418/2, Pasupala Village, Banaganapally Mandal, Kurnool District",,999.0,78.1108279,15.6443434
838,838,Andhra Pradesh,Kurnool,Shree Mahayogi Lakshmamma Warehouse(Smt. R Mahalakshmi & 2 Partners),Madire/Kurnool,,5000.0,77.2121169,15.647817
839,839,Andhra Pradesh,Kurnool,Shri M.Madhusudhan Reddy And Shri M.Ramu Subba Reddy (M/S Raghavendra Rural F. W.House),"Koilkuntla, Mandal Koilkuntla",,1201.0,78.3161236,15.2325828
840,840,Andhra Pradesh,Kurnool,Shri Pittam Chinna Maddilete Reddy S/O P Rami Reddy,"S.No.174/C1, Omkaram Village, Ernapadu Village, Bandi Atmakur Mandal, Kurnool District",,269.0,78.1108279,15.6443434
841,841,Andhra Pradesh,Kurnool,"Shri T Rama Rao, Parvathipuram Chabolu Post, Gospadu, Mandal, Kurnool District","M/S Sri Sai Ram Rural Farmers' Warehouse, (Promoter Shri T Rama Rao, Sy.No.74/1/, 74/2 And 73, Parvathipuram (V), Chabolu Post, Sambavaram Mazara Gospadu Mandal, Kurnool District",,215.4,78.1108279,15.6443434
842,842,Andhra Pradesh,Kurnool,Shri Venkata Sai Rural Farmers' Warehouse / Shri Gali Satyanarayana,"Survey No. 72(P), Paravathipuram Village, Chabolu Post, Gospadu Mandal, Kurnool Dist",,253.52,78.1108279,15.6443434
843,843,Andhra Pradesh,Kurnool,Sitharama Rural FarmersWarehouse (V Rama Rao),Sambavaram Village,,300.0,78.4936632,15.4124784
844,844,Andhra Pradesh,Kurnool,Smt. B. Tulassamma (M/S Sri Rekha Rural Farmers Warehouse),"Poonapuram Village, Nandyal Mandal",,3200.0,78.487285,15.4776876
845,845,Andhra Pradesh,Kurnool,Smt. P.Ramapullamma(M/S Brahma Rural Enterprises),Nandikotkur,,5082.75,78.2649533,15.8555909
846,846,Andhra Pradesh,Kurnool,"Smt. Somisetty Suvarna, Smt. Aitha Subbalaxmi & 5 Others","Survey No. 380/1, 375, 376, 377. Sambavaram Village, Gospad Mandal, Kurnool Dist",,7282.0,78.1108279,15.6443434
847,847,Andhra Pradesh,Kurnool,Sr Cold Storage,"D.S.P. BUNGALOW, ESI HOSPITAL, ADONI",R.Surajagarwal,80.0,77.2758833,15.6318824
848,848,Andhra Pradesh,Kurnool,Sree Rama Rural Enterprises ( K. Ramalingeswar Reddy And C. Ashok Kumar Reddy ),"10 Bollavaram Village, Nandikotkur Mandal, Kurnool",,9595.4,78.0372792,15.8281257
849,849,Andhra Pradesh,Kurnool,Sri Harshini Rural Farmers Warehouse (Partners- Smt. P Manjula & Smt. P Saritha),Peddapadu/Kurnool,,8725.0,77.9810028,15.8059313
850,850,Andhra Pradesh,Kurnool,Sri Jayalakshmi Rural FWH ( Smt B.K.Nageswaramma),Nandikotkur/Kurnool,,2225.0,78.2649533,15.8555909
851,851,Andhra Pradesh,Kurnool,Sri Laxmi Venkateswar Fertilisers,"Ayyaluru, K.C Road, NH-18, Nandyal",,5902.0,78.487285,15.4776876
852,852,Andhra Pradesh,Kurnool,Sri Mahesh Rural Farmers Warehouse,"Survey No. 432/1, 432/2, Jammalamadugu Road, Koilkuntla Village, Koilkuntla Mandal",,5100.0,78.3161236,15.2325828
853,853,Andhra Pradesh,Kurnool,Sri Malikarjuna Rural Farmers Warehouse ( S.G.K. Kulla Reddy ),"Survey No. 1081, Kanala Village, Nandyal Mandal",,1665.0,78.487285,15.4776876
854,854,Andhra Pradesh,Kurnool,"Sri Maruthi Farmers Warehouse - Smt. Papasani Nagamma,Chippagiri (V & M), Kurnool District","S.No.275/4, 277 A/2, Beside MPDO Office, Yerur Road, Chippagiri (V &M), Kurnool District]",,2500.0,78.1108279,15.6443434
855,855,Andhra Pradesh,Kurnool,"Sri Nandi Farmers Warehouse ( C. Chandra Sekhar Reddy, M. Maheswara Reddy And M. Sekhar Reddy)","Survey No. 380 & 405, Ayyalur Village, Nandyal Mandal, Kurnool District",,5148.0,78.1108279,15.6443434
856,856,Andhra Pradesh,Kurnool,Sri Phaneendra Rural Farmers Warehouse ( M. Subba Reddy ),"Nehru Nagar Village, Gospadu Mandal",,628.0,78.4166456,15.3566821
857,857,Andhra Pradesh,Kurnool,Sri Sai Lakshmi Rural Godown ( A. Nageswara Rao & 5 Others ),"Karivena Village, Atmakur Mandal",,8350.0,,
858,858,Andhra Pradesh,Kurnool,Sri Sri Veera Bhrahmendra Swamy Rural Farmers Warehouse,"S.No.434, Jamalamadugu Road, Koilkuntla Mandal, Kurnool",,969.03,78.0372792,15.8281257
859,859,Andhra Pradesh,Kurnool,Sri Srinivasa Rural Warehouse ( K. Balavenkata Reddy ),"Survey No. 30 & 32/3, Alvakonda Village, Sanjamala Mandal",,2150.0,78.2994969,15.1476221
860,860,Andhra Pradesh,Kurnool,Sri Uma Maheswara Rural Farmers Warehouse,"R S No. 310, Kampamalla Village, Koilakuntla Mandal, Kurnool Dist",,1907.39,78.1108279,15.6443434
861,861,Andhra Pradesh,Kurnool,Sri Venkateshwara Rural Farmers Ware House - Smt K Suseelamma,"S.No.267/A, 268/A, 269, Near Police Station, Yerur Road, Chippagiri (V & M) , Kurnool District",,2500.0,78.1108279,15.6443434
862,862,Andhra Pradesh,Kurnool,Sri Venkateswara Rural Farmers Cold Storage,Allagadda Vill Mandal Kurnool Dist,Shri S V Shirisha,5000.0,78.5127559,15.1305389
863,863,Andhra Pradesh,Kurnool,Srilakshmi Fruits,SEGHU COMPLEX,Ramaanjaneyulu,0.0,,
864,864,Andhra Pradesh,Kurnool,Srilakshmi Warehouse (Shri Davuluri Rama Rao),"Rythunagar, Nandyal",,686.43,78.487285,15.4776876
865,865,Andhra Pradesh,Kurnool,Star RuralFarmers' Warehouse (Shri Samudrala Janardhana & 5 Partners),"M/S Star Rural Farmers Ware House, Sy.No.455/1A, Sirivella Village, Sirivella Mandal Kurnool",,2800.0,78.5338597,15.3197774
866,866,Andhra Pradesh,Kurnool,Sv Rural Farmars Cold Storage,CHINNAKANDUKUR ROAD,S.Rajagopalreddy,10000.0,79.0176551,17.6016811
